Index,Longitude,Latitude,have_plant
1462,-120.1002933457096,35.57607251035435,0
1463,-118.37914941193164,36.06904699386873,0
1464,-123.04486254981065,41.681958725804236,0
1465,-117.47186947556227,35.28528887438917,0
1466,-123.44089644320619,40.96717392085878,0
1467,-121.61218599485619,41.2798320161091,0
1468,-122.54481340166002,41.047963421072794,0
1469,-123.09745662508784,41.2564910328383,0
1470,-121.48068204575749,41.91726423537879,0
1471,-122.85070897977572,40.377066750589414,0
1472,-120.48253109173194,35.94091457648247,0
1473,-114.90823458799183,34.68068480747294,0
1474,-123.67856829532201,40.12285666351081,0
1475,-119.46601054192016,35.4012937309999,0
1476,-122.01398576763947,40.15574809955758,0
1477,-119.13262542540083,34.68403734724923,0
1478,-118.5178387219047,36.41834982567366,0
1479,-122.8916681854117,38.8896891705925,0
1480,-119.69821791706629,38.39585034249165,0
1481,-119.13447920054541,36.85957996233634,0
1482,-121.67632413843253,41.95046397296948,0
1483,-120.26594611541395,39.752195617782746,0
1484,-121.13349345586572,39.42786807551298,0
1485,-121.77753083832943,37.61656553130458,0
1486,-118.56972885921249,34.13851411775553,0
1487,-115.97972746484874,33.73243459445988,0
1488,-118.66450610181053,35.97969428848597,0
1489,-119.16411146709864,35.0245369110979,0
1490,-122.20803602414817,38.41070217419933,0
1491,-118.72572325030875,36.551858249333705,0
1492,-121.15766226247287,38.984883759336306,0
1493,-121.27445802428525,39.65917444131728,0
1494,-115.23706336645043,32.886696112058836,0
1495,-122.49953265787205,41.314039378075236,0
1496,-122.16060083560275,39.459419686871094,0
1497,-120.39578306318778,39.38446873706597,0
1498,-117.71602241557194,35.247608034935425,0
1499,-118.97916199137293,37.196764641827734,0
1500,-122.99256730939999,41.50709994467283,0
1501,-123.14980441998983,39.9842665971782,0
1502,-119.75584748966253,36.45940732767324,0
1503,-120.51006816900112,36.2039777551851,0
1504,-119.4659303861339,36.937708759585185,0
1505,-117.6867577592062,35.274966594466,0
1506,-122.55693629859071,39.55491549098633,0
1507,-117.9986941124394,35.73301894543579,0
1508,-122.18240196502803,37.325523094000204,0
1509,-122.94526293137389,39.24936797238438,0
1510,-120.16974741161422,40.866231086490906,0
1511,-118.95873674263274,36.046793814876274,0
1512,-118.43502654823237,36.210788011050525,0
1513,-123.01595461094635,40.56032857756684,0
1514,-121.97313998425612,37.41416521161113,0
1515,-119.78780715692562,34.65650101194718,0
1516,-114.90901059030477,33.35056197601034,0
1517,-121.57720059710906,40.40662108263814,0
1518,-120.58025698171116,41.76535295191016,0
1519,-122.90056038903035,41.73911996484897,0
1520,-121.1515240960736,37.62164312182805,0
1521,-120.41534268413884,38.6581802293615,0
1522,-116.51318005176792,35.71107037361429,0
1523,-120.13805991544187,38.74433446353609,0
1524,-121.42059955544862,35.95016090938817,0
1525,-120.35229015371966,41.10094939983773,0
1526,-117.28426371357955,35.288982544272955,0
1527,-120.09692680739634,39.921890801957815,0
1528,-118.94907143697465,36.438323488433916,0
1529,-117.92418433170053,36.367364193993005,0
1530,-115.87199012093708,35.432644244312996,0
1531,-122.39657525182231,39.233532687154884,0
1532,-121.81946908267831,38.42378642016518,0
1533,-118.7732623924595,37.469142287731,0
1534,-120.2151448492806,34.91193362339515,0
1535,-117.29794770773441,36.84931013547977,0
1536,-120.78679412932422,40.65657833562493,0
1537,-116.38174888218349,34.98563200496676,0
1538,-120.36875582216925,41.318380696204166,0
1539,-121.9817420301447,38.92946106706209,0
1540,-118.35504777888792,35.85296865487085,0
1541,-123.41756954842722,40.936517131184935,0
1542,-115.33187789496459,33.42448101691607,0
1543,-122.05094511777843,41.84702028285818,0
1544,-115.55178697017178,34.22581926221835,0
1545,-123.03417208113284,41.81325661549722,0
1546,-120.27922033406416,37.66431592619114,0
1547,-122.47646736591089,40.32062380129856,0
1548,-119.22749550891227,35.27850051964645,0
1549,-122.13342323790006,37.23951847128729,0
1550,-123.5023209955031,41.80156897126058,0
1551,-116.18221821501899,33.33082070763957,0
1552,-120.06186081848467,39.0896166780602,0
1553,-122.39667561168459,39.80498698164972,0
1554,-119.30929182426324,37.039738965049615,0
1555,-122.73438313418598,38.96278375339005,0
1556,-124.02050188348775,40.19500897883524,0
1557,-120.11836078375629,40.95610424454981,0
1558,-118.80499129650849,35.6191127391139,0
1559,-119.33336842856392,37.069440302465225,0
1560,-115.70697956595916,35.85294173436418,0
1561,-119.25203407870276,36.57424059024167,0
1562,-120.10504243041014,41.626628741227556,0
1563,-118.3083107531107,34.42025653791695,0
1564,-119.01180581793568,38.23105364260945,0
1565,-116.72365786270421,33.988603062924405,0
1566,-115.95226974629344,34.620118454714586,0
1567,-117.12339210627599,36.01851513762894,0
1568,-120.61441745657132,39.485056285626676,0
1569,-118.90906056444052,34.3169668580282,0
1570,-115.66964576347152,35.72350117325903,0
1571,-119.98168424547062,38.97087314013154,0
1572,-121.3208172973606,40.17406074922656,0
1573,-120.47203916422266,40.693531035590446,0
1574,-119.5907846355556,38.38117592822849,0
1575,-120.69066268773632,40.79883044894471,0
1576,-118.22903524318542,35.43308096671455,0
1577,-122.9027384423691,41.6930139101335,0
1578,-120.50769222809103,39.240446271340076,0
1579,-122.04757077755082,41.5058185024446,0
1580,-122.22643138591752,37.354035829480544,0
1581,-117.41239265902558,35.47731132675296,0
1582,-121.81253634402282,41.99523679010675,0
1583,-117.21630242691533,35.322040703765985,0
1584,-120.92952426300036,41.98818821662244,0
1585,-116.98828181053288,32.732535076876786,0
1586,-116.51270738477889,32.62349451912513,0
1587,-118.8134965723558,37.32071834791211,0
1588,-115.84630393433558,35.88905060329136,0
1589,-118.50824076098205,36.85711883025353,0
1590,-117.11650663630434,36.8156488725218,0
1591,-120.5392748586075,34.63362771365768,0
1592,-123.61535366750793,39.14124711884035,0
1593,-121.2800250203434,36.76389083771838,0
1594,-120.41702086404743,39.41581322666542,0
1595,-122.48324546658701,41.324176090121696,0
1596,-120.41345460893059,37.1662898926759,0
1597,-121.76485881256018,40.715904361708205,0
1598,-121.77945929865277,40.06491147571885,0
1599,-121.51974265574717,36.169314871977654,0
1600,-116.03302659322827,34.09266350637831,0
1601,-121.50392543411353,39.253825416570244,0
1602,-120.20912268546876,39.94283182073269,0
1603,-119.67899013844546,34.58043949336683,0
1604,-116.8420795010488,36.38269425337301,0
1605,-119.02722466556678,36.93810172630603,0
1606,-118.87233636895084,36.796353734419796,0
1607,-121.73113319717471,40.51734352484265,0
1608,-117.65178926465799,33.669082950705,0
1609,-118.02630482492816,33.86509105366399,0
1610,-122.50199002477825,39.468424546940724,0
1611,-117.2441221186535,36.93796673176085,0
1612,-114.79243156153422,34.82559670846023,0
1613,-121.72430927266099,41.32183079593846,0
1614,-121.03636813450463,40.23611994560947,0
1615,-118.41789913716246,37.603270848556086,0
1616,-122.64557493819082,38.873847510938894,0
1617,-123.53538772077158,38.88294471652537,0
1618,-115.93576770983853,35.50824883859256,0
1619,-116.47502172184664,33.69021751935559,0
1620,-121.18408411195517,38.99122208470814,0
1621,-117.75340934921974,33.79099077768104,0
1622,-117.08342415533414,33.17032419691989,0
1623,-118.95276838216144,37.847360103220986,0
1624,-123.35673676775545,39.285076179926044,0
1625,-119.55737152669833,35.28983154046286,0
1626,-121.62353069420998,40.942409004005626,0
1627,-115.56326855951347,34.701391779704004,0
1628,-120.12318673316202,34.86395549523358,0
1629,-115.67729835389486,35.062385130407364,0
1630,-121.7663285193698,36.319465127947396,0
1631,-123.36318984053528,40.70121294163385,0
1632,-118.84505201635601,34.12075248939507,0
1633,-121.34193226930346,41.72542699212348,0
1634,-120.42689170600588,36.30234277821147,0
1635,-117.24155887279679,35.253300816301135,0
1636,-120.61970968801528,35.90651530665356,0
1637,-119.6367891981079,34.75805643374023,0
1638,-115.76399607499539,35.06842597480466,0
1639,-121.93442151161716,39.015266331912315,0
1640,-116.1501144899533,33.99515760735338,0
1641,-116.37871638387261,33.65238826416524,0
1642,-123.12085350366202,40.74405330987516,0
1643,-115.02276603419088,33.32588817253404,0
1644,-117.98780165807193,35.50227221948883,0
1645,-120.18742830000856,38.78845507145742,0
1646,-123.15207031840288,40.68842085889405,0
1647,-122.24883302685429,40.74946597918209,0
1648,-119.76019549572898,37.00766143815874,0
1649,-122.54915088715688,41.99281136585531,0
1650,-121.11799099746726,39.50754263026359,0
1651,-120.39635717782541,37.008644711612604,0
1652,-120.84176774301737,38.54087764275742,0
1653,-122.25672899368143,41.67564945752866,0
1654,-115.48857459342224,33.57672620081386,0
1655,-116.80210000442432,33.10491686240382,0
1656,-119.89178600043854,38.494216506619296,0
1657,-119.74951089180843,35.361697615875435,0
1658,-120.35923624952655,35.69403641307752,0
1659,-115.92509605155722,32.714693423434746,0
1660,-115.03550360251461,33.087012315730576,0
1661,-122.8582495228352,38.29829574570217,0
1662,-120.41044254177267,35.99227994067871,0
1663,-120.01198564838015,38.05272514114987,0
1664,-119.33204696228756,38.4759149688212,0
1665,-116.77633588593251,35.38084969094672,0
1666,-115.95478274034531,34.68710605725638,0
1667,-120.6932812839476,41.27845761168134,0
1668,-117.82612274704778,35.97394343993562,0
1669,-116.16731735908182,35.112238127780344,0
1670,-119.76399019211044,34.698019358330896,0
1671,-121.30334537027342,36.953010444030305,0
1672,-118.51426005156942,35.59111792557963,0
1673,-121.28343790244851,40.60144557334313,0
1674,-120.81898113361684,41.981458678874176,0
1675,-117.1098652291186,33.38475589303525,0
1676,-122.95295664621466,40.385521440331146,0
1677,-115.15380655659847,33.56414462180653,0
1678,-121.33508681272019,41.17000343029676,0
1679,-117.29850618611665,33.58206283239339,0
1680,-115.35942122050692,32.73998926800006,0
1681,-117.27413931031248,33.44241483977525,0
1682,-122.11026268231099,38.323463415996706,0
1683,-116.49868938097471,36.00608497901256,0
1684,-120.94687916327487,39.213565375169516,0
1685,-117.92497660650425,36.16379233859353,0
1686,-123.60881695076891,40.91306470477606,0
1687,-122.35750844843385,41.84184147803703,0
1688,-119.96531271908002,37.96041537914424,0
1689,-117.69451588626029,36.53078064993276,0
1690,-119.12683430030323,34.12343144628342,0
1691,-119.99313771251896,38.399913318186044,0
1692,-116.82020266031465,36.5032244687924,0
1693,-115.27977554025678,34.48457348029709,0
1694,-121.13532972629325,37.13211676490694,0
1695,-122.34874985118036,40.0199081252709,0
1696,-122.93601528376037,41.710447253819524,0
1697,-120.67528322148426,35.83457973040273,0
1698,-116.55589681275453,35.87548451375946,0
1699,-116.64056565000087,34.77026245786767,0
1700,-119.98228913179794,38.24082587397133,0
1701,-122.13078510943112,39.43006991287791,0
1702,-117.09465587247898,36.835188761013306,0
1703,-120.32546823318495,35.41290791143605,0
1704,-120.84193199231369,40.31696421022337,0
1705,-120.16207025315498,40.67813386661578,0
1706,-116.02078366880404,32.875535222320096,0
1707,-120.95417648576465,41.65294726921041,0
1708,-116.1177708323321,33.64909939740233,0
1709,-116.21284704132178,33.40639121585495,0
1710,-122.73362106055437,40.53498891735816,0
1711,-120.47089190047134,41.311594212069004,0
1712,-123.06759169290744,39.78484857814325,0
1713,-120.07334311063224,41.10639877629845,0
1714,-122.93491374333807,40.152174563037455,0
1715,-122.64912426521941,38.382593909117034,0
1716,-119.00345137545442,35.95204942393528,0
1717,-120.45493292862469,38.00465350282255,0
1718,-121.35021992755945,39.18694931087285,0
1719,-120.38925294898544,36.26135330490616,0
1720,-121.18148252586171,37.0015291009913,0
1721,-118.54979456161172,37.913233712410026,0
1722,-118.67887423936536,37.80834339574744,0
1723,-116.57907352267073,35.367245130948184,0
1724,-120.58857079999638,35.64806703945675,0
1725,-121.02007195120869,39.93717203915408,0
1726,-117.41635387109251,36.01520799163055,0
1727,-115.89343123404562,35.8159425732773,0
1728,-121.96476941427514,39.24169659813321,0
1729,-116.4312555214477,33.63907686229691,0
1730,-122.85156773936254,41.0889150179635,0
1731,-117.97663027443637,33.92336468370369,0
1732,-120.22115719295648,36.21161839035025,0
1733,-119.09152164146285,35.100638758714425,0
1734,-121.962230290798,41.10093197714265,0
1735,-122.28950617267421,38.38022524800666,0
1736,-116.4655643769734,34.390193360391564,0
1737,-117.00739691249048,34.17546897541168,0
1738,-122.16238733881163,40.695245232228515,0
1739,-123.08402595177637,39.28667430165478,0
1740,-119.50715118232449,38.372940241667315,0
1741,-115.55370161829326,34.30352393348433,0
1742,-115.71350501195258,32.89499543847149,0
1743,-120.4588136793846,38.68220682998511,0
1744,-115.96412434070274,34.640502095386886,0
1745,-120.85999176787928,40.0745621601667,0
1746,-117.56950356362417,33.52379849041086,0
1747,-116.93105031089839,33.55463896108636,0
1748,-120.5937359570384,39.39042370773458,0
1749,-114.86144238501315,33.255831425219654,0
1750,-115.37189925210015,33.90600012779261,0
1751,-117.46708376017696,35.28717981848069,0
1752,-123.26460618167592,41.806472774084696,0
1753,-122.52976622253006,40.191737720052245,0
1754,-120.2195846842329,39.92847479856691,0
1755,-119.7232812581639,34.86769429749204,0
1756,-118.20882453368205,37.686817547609024,0
1757,-120.68787275041207,36.40502542279655,0
1758,-122.18458460418105,38.434530299216156,0
1759,-114.85978282515666,34.97438695093723,0
1760,-120.44274160148613,36.17185952479059,0
1761,-120.81941184852634,37.61313261888496,0
1762,-123.0223447945251,38.3284494553076,0
1763,-117.96293705159803,36.83824367270491,0
1764,-121.00150505338513,40.167993278471045,0
1765,-119.05103158518082,36.79193177631272,0
1766,-118.23727209659876,37.17565142910245,0
1767,-115.88414159462938,33.253634353476876,0
1768,-121.74494529712281,38.37755880414874,0
1769,-119.26357626625098,35.2674952157822,0
1770,-114.46631171848152,34.528206129368115,0
1771,-120.9939557893084,39.83879091522609,0
1772,-121.39868769682582,40.04163186215527,0
1773,-120.81837030993725,35.63561669170253,0
1774,-119.87914181278812,35.056665649716294,0
1775,-118.92406045237996,34.870063359995314,0
1776,-119.59941545036781,34.54851631937042,0
1777,-114.96021637880176,33.151785259701036,0
1778,-123.87262406299577,41.92818982868785,0
1779,-122.74945146805902,41.54546910761442,0
1780,-122.95688072873308,40.06585670320922,0
1781,-115.02000734697938,33.40668952135002,0
1782,-121.2228896673369,39.27336739823334,0
1783,-119.59571669689413,37.62904659122701,0
1784,-121.67110108679188,36.68049978669325,0
1785,-115.20591850961004,35.084900304984316,0
1786,-121.7106424436413,41.247944002712245,0
1787,-120.1729871092641,38.78747531527453,0
1788,-118.9606458561466,36.569018781495906,0
1789,-118.41150431219839,36.52721306512685,0
1790,-120.27120884619796,36.73313658174442,0
1791,-115.74496721031034,33.85111862239426,0
1792,-116.96557657339913,36.2120413269304,0
1793,-123.34526194943244,39.83091925288691,0
1794,-121.36670010768022,39.706523717602536,0
1795,-122.50744876752954,39.430601289205974,0
1796,-116.61611318580401,36.05846336985323,0
1797,-120.2918756576967,41.26898586687786,0
1798,-116.76772677986636,34.38012202570321,0
1799,-121.45941651005452,39.491096804617605,0
1800,-122.1232044513466,40.65415464339878,0
1801,-119.66711595499434,35.8092365373604,0
1802,-120.96098274789239,39.11158268144319,0
1803,-116.7955631637606,36.10471176789097,0
1804,-121.22785954779798,39.726857606322945,0
1805,-120.12234791636207,37.47887051196317,0
1806,-123.53267253859877,40.063253546865404,0
1807,-120.24227272173336,38.95396964790592,0
1808,-122.98698338622846,38.89247355011477,0
1809,-122.60769638407093,38.94482457817359,0
1810,-119.02163157978383,34.85341514848754,0
1811,-122.78506694531747,39.8019115393689,0
1812,-114.71845893457991,34.633097019943,0
1813,-116.41254783931241,33.47622194767934,0
1814,-117.81047846536582,34.5871596636724,0
1815,-119.7313679015154,37.49774453921308,0
1816,-120.43583917323998,37.53955910206555,0
1817,-114.96351359953206,34.31700596754555,0
1818,-122.71842011956981,38.549336910401976,0
1819,-123.7643457642597,39.94675747978457,0
1820,-116.453767425437,34.92836262007003,0
1821,-119.14910872543479,37.585614630805786,0
1822,-120.69477740602746,41.29880527388564,0
1823,-116.96675270055331,35.03545022328964,0
1824,-117.7343006977673,36.76817165577375,0
1825,-121.97607319323355,40.487225337916854,0
1826,-115.33943381947903,33.08881560163377,0
1827,-115.23074908148647,33.78829540271309,0
1828,-121.0984340528958,41.5644748276433,0
1829,-120.04089758815878,36.31707036711381,0
1830,-114.91505928431336,34.867187741766244,0
1831,-120.72111457119642,38.67826032582055,0
1832,-122.09397809221956,38.92502315887945,0
1833,-119.20526714057182,37.12645171943025,0
1834,-123.0243252491024,41.409899887785095,0
1835,-120.98284071424764,39.67730687480577,0
1836,-116.92151976291358,35.85155205352628,0
1837,-119.30697149807705,36.93377158647575,0
1838,-116.31364067737783,33.12260777704235,0
1839,-123.83672012203475,39.81663358191137,0
1840,-116.80641412332884,36.39251735391426,0
1841,-121.61816422097189,36.424259423850806,0
1842,-120.64202790582401,37.33840137742156,0
1843,-120.72817724680259,40.58590888774296,0
1844,-120.56239561231638,39.22390677377926,0
1845,-122.91678304463707,40.20298140669218,0
1846,-116.76034130576717,35.88436130243399,0
1847,-115.3471615501727,33.0043695543042,0
1848,-117.04994477831089,36.045746768592124,0
1849,-122.5963469465584,38.77510707674281,0
1850,-123.91128636320448,40.82867933133346,0
1851,-117.40212598583427,37.13533802817731,0
1852,-123.14897269543691,38.54075431114406,0
1853,-120.32711924580936,39.72704462419919,0
1854,-114.74017619105554,32.77867903424743,0
1855,-124.24248719647342,40.30786821769143,0
1856,-114.50387052882843,34.1295965906213,0
1857,-120.95605100606112,39.7888144678998,0
1858,-120.09321907912354,35.511058343442556,0
1859,-118.30229851511727,35.54378323857546,0
1860,-118.51990681704477,34.241735616244405,0
1861,-118.70564702901015,38.079145713365456,0
1862,-116.46806326023699,35.64122114924365,0
1863,-121.81953823584529,36.51354662236569,0
1864,-120.95807480990075,35.77172023299027,0
1865,-121.29458280402315,37.583300186768206,0
1866,-114.75461569091064,33.89052755295009,0
1867,-114.90995704746953,33.940282731765656,0
1868,-118.83086699071936,34.286392585816344,0
1869,-119.99878908081119,41.630972871094556,0
1870,-116.90906556926787,33.40912190611934,0
1871,-116.62120095732529,35.08145415277063,0
1872,-118.80774729753395,35.48352076716639,0
1873,-122.0802883173629,38.96251887529377,0
1874,-116.8111113043642,35.95305428899104,0
1875,-122.16494094069444,41.8469829383597,0
1876,-121.79545225972907,38.8633191298322,0
1877,-116.7176009724955,35.4483560538792,0
1878,-116.0491573787384,35.99831250842546,0
1879,-121.73823759689064,40.18007016409181,0
1880,-115.86329486083307,34.658976005673445,0
1881,-118.60593267206703,36.87853342415482,0
1882,-117.48359384115349,33.61391129584339,0
1883,-123.45055955511813,41.67497602398435,0
1884,-120.83182450623103,41.470679028138356,0
1885,-120.27084960419755,38.82257111365453,0
1886,-121.27239291925848,37.32997481938175,0
1887,-121.23771965354743,36.81262003028849,0
1888,-119.01262848373973,34.642594670305215,0
1889,-116.76245688117797,34.221540236304065,0
1890,-117.52726130526997,36.60537009588066,0
1891,-118.22284039404435,36.520889804935535,0
1892,-123.04545118359813,40.28147551280283,0
1893,-118.49733455976012,36.1229482157558,0
1894,-117.83284868973881,35.20606130140154,0
1895,-115.26604798051552,34.77895991000485,0
1896,-123.6691287983327,41.010618770804356,0
1897,-121.11176056572808,36.2674396781159,0
1898,-120.6975855877226,41.65344955710619,0
1899,-122.0839175280146,41.07781433739514,0
1900,-116.05189614704814,32.71286623313157,0
1901,-123.37655424844063,40.636518511775584,0
1902,-115.80122749175685,34.67057468209186,0
1903,-122.80212595756919,39.30349015928566,0
1904,-118.51603550947762,37.16742914512807,0
1905,-122.35667531425813,37.42367159962069,0
1906,-115.35918439632948,34.970215915031936,0
1907,-118.18702052558447,35.97646486700788,0
1908,-120.54409580583958,36.2602469253329,0
1909,-121.56996934400526,39.603906607903326,0
1910,-122.77186386620008,39.77867898499585,0
1911,-122.70975790018649,39.19434269640916,0
1912,-117.3941625733309,35.91311940138021,0
1913,-121.51857383424878,37.24842784231994,0
1914,-116.36379506741477,33.86361995841221,0
1915,-120.6926327658304,38.33599165251498,0
1916,-114.57890747046775,32.76335926209419,0
1917,-116.01092207443124,34.463532217858436,0
1918,-114.82794065967134,32.919527319164445,0
1919,-116.38755000163734,33.61991107106447,0
1920,-120.86663624622423,40.032913144860416,0
1921,-122.62934754751032,38.59226275258447,0
1922,-118.87677312877834,37.439312377868994,0
1923,-120.81218682004001,37.415466688268204,0
1924,-115.87089078205061,34.53999561285707,0
1925,-122.54764420149276,38.717301793618184,0
1926,-121.66961252832044,41.788158387413404,0
1927,-119.65413097356479,37.785674281480425,0
1928,-121.52128014391968,41.64861114032065,0
1929,-118.36085294609859,37.309301841555815,0
1930,-118.36777930476079,33.32943099158594,0
1931,-117.49986564100446,33.37952610663747,0
1932,-120.53202223842676,37.012705200838504,0
1933,-120.54649019274382,41.69155216766374,0
1934,-114.67498081503302,34.85954255875187,0
1935,-118.67624108792012,36.364638588883594,0
1936,-120.5019394430003,38.070018258730485,0
1937,-116.37117138447185,33.88382209932372,0
1938,-121.50192094385264,40.644810084506254,0
1939,-119.47785520923993,34.90860062903497,0
1940,-120.71091174096406,36.30689925608941,0
1941,-122.41332261901161,39.53961895313063,0
1942,-118.44494353020458,35.28595872228915,0
1943,-122.8007984272951,40.276266429798795,0
1944,-115.21691815103007,33.56373076497484,0
1945,-116.6076260399735,35.05931670180542,0
1946,-123.11483426528844,41.303947933104226,0
1947,-122.74487212351417,40.99468692313534,0
1948,-120.47540493749781,34.56493457136534,0
1949,-115.77501042657777,33.916409927534524,0
1950,-121.45192240580121,39.939393476193665,0
1951,-119.59125717790297,35.776222472015846,0
1952,-120.71790522463397,41.40327569794603,0
1953,-120.71184219151031,41.645869018255496,0
1954,-116.5416014143735,33.31910733607742,0
1955,-122.02051162372405,37.90588114622314,0
1956,-114.86821249236303,34.43867884382955,0
1957,-120.34548734971455,38.18937663107481,0
1958,-119.28887106741936,35.932119046261356,0
1959,-115.94988843233482,32.99104453145606,0
1960,-120.30259138342427,41.023040049721075,0
1961,-114.95247969211906,34.25005299506712,0
1962,-123.18556638430046,40.1714360470167,0
1963,-115.14474102049168,35.01761590645164,0
1964,-121.36811368330795,36.95084671370342,0
1965,-118.60400116776238,37.67705435554769,0
1966,-121.77782137287696,41.775953128592974,0
1967,-117.1465344394249,36.939701857872485,0
1968,-115.86768529978069,33.490827143862646,0
1969,-115.81531121818855,35.869197900347956,0
1970,-118.31696102949597,35.38124320088746,0
1971,-120.79509208327799,36.827413828411764,0
1972,-121.65482968162172,38.077036120592616,0
1973,-120.82960078584973,35.97761262156821,0
1974,-119.50987818249297,35.22651753062498,0
1975,-121.30519179793947,39.54596778427883,0
1976,-118.32384598124935,36.20059711689103,0
1977,-121.80857266051254,37.10453311569296,0
1978,-119.12537459303427,38.31351299222913,0
1979,-122.92554513939521,40.25214034061456,0
1980,-118.43366628863755,35.106358777646044,0
1981,-121.85845277066312,41.658324345394234,0
1982,-119.7927264025323,38.54662437408588,0
1983,-115.829744893221,33.89989813347857,0
1984,-120.8262098946705,41.65360934905058,0
1985,-118.50925384565149,36.53036136004613,0
1986,-119.67834269829001,35.93621849665102,0
1987,-120.99643225506905,41.887036831454736,0
1988,-123.11244106251925,39.85436182789224,0
1989,-121.65453644892385,40.00296957131957,0
1990,-123.31887245563986,40.39060659232469,0
1991,-121.986806294093,38.96369495614749,0
1992,-123.8728636603114,41.494790564555686,0
1993,-120.23411877740968,41.71449466320918,0
1994,-121.85434468568373,39.33849717658072,0
1995,-118.60957225066988,34.212887724017676,0
1996,-120.53450823010985,34.95342514812825,0
1997,-121.8588588836577,37.53135588250399,0
1998,-120.13531298602368,37.625440866056195,0
1999,-123.2558452213547,39.93379215882194,0
2000,-119.31592897772117,38.2260040983918,0
2001,-114.82507022086175,33.28883293500949,0
2002,-123.67356970378773,41.68722084856137,0
2003,-115.60529961170606,35.02189155126796,0
2004,-120.73449145473757,39.73391155413838,0
2005,-124.07682190682142,40.889851297271555,0
2006,-116.75542828251633,33.947933912078554,0
2007,-119.66551147194451,34.69720626778481,0
2008,-115.75290697301031,33.9960526301185,0
2009,-117.19881148114291,35.772996720901254,0
2010,-122.86620100132669,39.14012687992922,0
2011,-118.29113648415208,35.64230505018506,0
2012,-123.7284405727638,41.60012908378799,0
2013,-117.64520087810493,36.78068193245614,0
2014,-123.46393623030157,40.09269875316427,0
2015,-117.10850577556899,36.58055697797266,0
2016,-120.61043015637775,39.84837369573625,0
2017,-121.85849092119905,40.72116725156687,0
2018,-118.413710598572,37.87071904200724,0
2019,-123.98582050522323,41.74376056850848,0
2020,-123.14282191368657,41.27766715355977,0
2021,-117.79921889139283,35.7864391148294,0
2022,-115.1252218757697,33.49747960316164,0
2023,-121.898216283995,40.652614006102816,0
2024,-122.89967562368449,38.0970318547913,0
2025,-121.89952717924743,41.730169996423946,0
2026,-117.41366521508301,35.57293685886308,0
2027,-118.16335687626719,36.7919482141184,0
2028,-118.26990577671354,37.193803850857485,0
2029,-117.05997875967132,32.884646349443656,0
2030,-121.98137976487982,39.73194541398582,0
2031,-121.69672042171608,40.73882281098572,0
2032,-114.97892047666986,34.945685852793105,0
2033,-121.35655762873876,39.617665505632026,0
2034,-120.25345290131868,39.81477953298164,0
2035,-119.81040101756611,37.01810562966289,0
2036,-114.65827496635957,34.50747231901892,0
2037,-121.0692628311147,35.62826062104246,0
2038,-119.04474757096249,34.97237465797162,0
2039,-122.31551152342142,40.63150726001657,0
2040,-122.51812433104764,41.84329776249214,0
2041,-120.45601490384459,41.386152291609825,0
2042,-117.85265546063184,35.12758428162233,0
2043,-121.74592655875144,41.77773019585271,0
2044,-120.08209318511265,38.55127120327344,0
2045,-121.5308932614393,40.91482154490339,0
2046,-114.65070597581347,32.83139940404337,0
2047,-116.82570218772716,35.49159298110768,0
2048,-123.86801410972225,40.734796382745806,0
2049,-123.48736039138434,41.10902776217385,0
2050,-120.14894994639842,35.28356428617691,0
2051,-119.15129136655334,35.526976467739665,0
2052,-114.70399026891403,34.263138373061715,0
2053,-121.62567995269974,41.7096458945481,0
2054,-121.89082638892025,40.18700120348626,0
2055,-121.00008266552318,38.17123857268317,0
2056,-120.9385473029838,41.445636469665644,0
2057,-115.13819832257818,34.46773109653958,0
2058,-115.87909795845833,34.82627399925761,0
2059,-118.57907767833763,37.55303621936353,0
2060,-118.60888442462522,34.754727380218455,0
2061,-121.79548855631734,38.80735130251533,0
2062,-115.69411997316399,35.17995114275366,0
2063,-120.64964772168543,39.54405324081806,0
2064,-123.63671572241616,40.73737476148794,0
2065,-118.8271202496582,35.02460422724325,0
2066,-123.53450254943667,39.83271910664673,0
2067,-121.64148308320759,36.96515096779126,0
2068,-117.86928714910624,36.797971669651524,0
2069,-115.40187604038493,34.642471396318285,0
2070,-119.82738344686311,34.90091164048,0
2071,-119.75902127275883,35.03452494761594,0
2072,-117.46053818140624,33.491682770670735,0
2073,-122.08292322163241,41.66840319296695,0
2074,-119.39576752299314,37.86014775207209,0
2075,-119.80971376832106,34.7113080917068,0
2076,-123.09420704581593,38.55412393166966,0
2077,-122.02476825774606,40.86377263238853,0
2078,-116.12321862379416,35.77120095840959,0
2079,-116.97751411758581,35.76495080893888,0
2080,-119.97215844410299,38.58254040348525,0
2081,-119.75782569390236,36.449741800593486,0
2082,-121.72554710727893,39.97195316722432,0
2083,-121.48427857850164,36.77953072972082,0
2084,-120.13667486505585,39.43524349527089,0
2085,-124.24648328156121,40.25278556231758,0
2086,-116.03143681671654,35.0428806360946,0
2087,-123.24635273850798,40.05001871213096,0
2088,-121.45909431764414,41.50821407097104,0
2089,-121.63063638734947,38.90004896336367,0
2090,-116.25691213565828,36.16097442017219,0
2091,-119.57061034470775,36.80657721454705,0
2092,-120.61415205925589,35.128060128172,0
2093,-118.69593634276576,35.45246833357274,0
2094,-123.28928603857742,40.406135064613835,0
2095,-117.44961895444442,35.29706362572856,0
2096,-122.2048771932144,40.75118268224253,0
2097,-120.04583670498766,37.578497410008154,0
