lon,lat,centroid,elevation,slope_angle,bearing_angle
-116.78693790411559,34.9669072379465,POINT (-116.78693790411559 34.9669072379465),688.3099365234375,-4.328979492186248,90.0
-116.82541209195153,35.02546579650506,POINT (-116.82541209195153 35.02546579650506),813.447509765625,-11.508117675791647,90.0
-116.74296740373163,34.97141174245101,POINT (-116.74296740373163 34.97141174245101),618.1702880859375,-5.042663574206089,0.0
-116.86388627978751,35.00294327398254,POINT (-116.86388627978751 35.00294327398254),1079.91357421875,-17.348110822654085,135.0
-116.80342684175955,34.88582615686541,POINT (-116.80342684175955 34.88582615686541),583.8536376953125,0.0670166015631197,90.0
-116.8583899672395,34.99393426497353,POINT (-116.8583899672395 34.99393426497353),1054.390258789062,-2.759271984077531,135.0
-116.90785678017146,34.94438471542397,POINT (-116.90785678017146 34.94438471542397),646.3436279296875,-2.3073075382053823,135.0
-116.73197477863563,34.88582615686541,POINT (-116.73197477863563 34.88582615686541),565.0015258789062,-0.13708469572930074,135.0
-116.74296740373163,35.038979310018576,POINT (-116.74296740373163 35.038979310018576),521.3600463867188,-0.5874633789047751,180.0
-116.8693825923355,35.02546579650506,POINT (-116.8693825923355 35.02546579650506),939.3695068359375,-27.60710935227913,315.0
-116.75945634137561,34.87681714785641,POINT (-116.75945634137561 34.87681714785641),576.4926147460938,-0.7452378165360376,225.0
-116.75945634137561,34.917357688396955,POINT (-116.75945634137561 34.917357688396955),573.750732421875,-1.2405371479913194,135.0
-116.83090840449954,34.92186219290146,POINT (-116.83090840449954 34.92186219290146),609.181884765625,-3.617614746084667,180.0
-116.8583899672395,34.93087120191046,POINT (-116.8583899672395 34.93087120191046),616.4771118164062,-3.39727783202272,180.0
-116.78144159156759,34.94438471542397,POINT (-116.78144159156759 34.94438471542397),697.7086181640625,-7.4176635742658075,90.0
-116.76495265392359,34.94438471542397,POINT (-116.76495265392359 34.94438471542397),653.6259155273438,-4.910879150437929,135.0
-116.8528936546915,34.97591624695551,POINT (-116.8528936546915 34.97591624695551),990.2412109375,-19.972045898387357,180.0
-116.75945634137561,34.92186219290146,POINT (-116.75945634137561 34.92186219290146),573.35107421875,-0.9511718750025365,270.0
-116.83090840449954,34.98942976046902,POINT (-116.83090840449954 34.98942976046902),1074.945678710938,-30.487367548573662,225.0
-116.75396002882763,34.99843876947803,POINT (-116.75396002882763 34.99843876947803),546.7349853515625,-0.9920673570543906,45.0
-116.78693790411559,34.98942976046902,POINT (-116.78693790411559 34.98942976046902),694.0365600585938,-6.228088378960719,90.0
-116.92434571781541,34.939880210919476,POINT (-116.92434571781541 34.939880210919476),642.5743408203125,-1.9230957031232085,90.0
-116.7924342166636,34.939880210919476,POINT (-116.7924342166636 34.939880210919476),838.0548095703125,-27.205383300712942,0.0
-116.79793052921158,34.91285318389245,POINT (-116.79793052921158 34.91285318389245),592.3897705078125,-6.095764160140945,180.0
-116.92434571781541,34.88582615686541,POINT (-116.92434571781541 34.88582615686541),655.4344482421875,-11.362160635607822,225.0
-116.8583899672395,35.011952282991544,POINT (-116.8583899672395 35.011952282991544),988.4901733398438,-2.2686811675518186,315.0
-116.89136784252746,34.939880210919476,POINT (-116.89136784252746 34.939880210919476),614.2022094726562,-1.3672485351549764,90.0
-116.75945634137561,34.91285318389245,POINT (-116.75945634137561 34.91285318389245),570.5053100585938,-0.44793701172137673,90.0
-116.89686415507545,34.984925255964534,POINT (-116.89686415507545 34.984925255964534),931.6704711914062,-5.866649575422015,315.0
-116.7924342166636,34.903844174883446,POINT (-116.7924342166636 34.903844174883446),577.39013671875,-0.3035888671896957,270.0
-116.73747109118364,34.939880210919476,POINT (-116.73747109118364 34.939880210919476),583.9403076171875,-1.9325561523388979,180.0
-116.82541209195153,35.034474805514066,POINT (-116.82541209195153 35.034474805514066),733.1702880859375,-11.025534144127578,315.0
-116.8693825923355,34.90834867938795,POINT (-116.8693825923355 34.90834867938795),595.7736206054688,-0.6558227539083884,270.0
-116.90236046762345,34.94438471542397,POINT (-116.90236046762345 34.94438471542397),637.453857421875,-2.080989617625916,135.0
-116.91335309271942,34.88132165236091,POINT (-116.91335309271942 34.88132165236091),658.0806884765625,-14.8954790001619,225.0
-116.83640471704754,34.984925255964534,POINT (-116.83640471704754 34.984925255964534),1153.203125,-50.6971435547335,90.0
-116.91884940526741,35.034474805514066,POINT (-116.91884940526741 35.034474805514066),984.7780151367188,-5.717041015610646,0.0
-116.92984203036342,34.98042075146002,POINT (-116.92984203036342 34.98042075146002),770.4130859375,-6.629198555553548,225.0
-116.87487890488346,34.88132165236091,POINT (-116.87487890488346 34.88132165236091),596.8067626953125,-2.021484375011772,90.0
-116.71548584099168,34.97591624695551,POINT (-116.71548584099168 34.97591624695551),552.8790283203125,-1.1094381887448912,45.0
-116.76495265392359,35.05249282353209,POINT (-116.76495265392359 35.05249282353209),521.50439453125,-0.3069463983070323,315.0
-116.73747109118364,34.872312643351904,POINT (-116.73747109118364 34.872312643351904),573.3021240234375,-1.252868652352012,90.0
-116.82541209195153,34.957898228937495,POINT (-116.82541209195153 34.957898228937495),833.0673217773438,-3.7860107421882185,90.0
-116.86388627978751,35.034474805514066,POINT (-116.86388627978751 35.034474805514066),835.323486328125,-11.95672607418873,0.0
-116.88037521743146,34.91285318389245,POINT (-116.88037521743146 34.91285318389245),592.1491088867188,0.027404785156410708,90.0
-116.83640471704754,35.00294327398254,POINT (-116.83640471704754 35.00294327398254),1167.249267578125,-20.81388321686674,315.0
-116.90785678017146,34.91285318389245,POINT (-116.90785678017146 34.91285318389245),603.4395141601562,-0.8604736328103395,180.0
-116.78144159156759,34.90834867938795,POINT (-116.78144159156759 34.90834867938795),578.3553466796875,-0.8222029978541059,135.0
-116.83090840449954,34.872312643351904,POINT (-116.83090840449954 34.872312643351904),591.9580078125,-0.9130249023414576,0.0
-116.81441946685555,34.98042075146002,POINT (-116.81441946685555 34.98042075146002),1004.568298339844,-14.58422851558861,180.0
-116.71548584099168,35.05249282353209,POINT (-116.71548584099168 35.05249282353209),522.4649658203125,-0.516175321233361,315.0
-116.7924342166636,34.92636669740596,POINT (-116.7924342166636 34.92636669740596),793.7661743164062,-45.92715710765423,135.0
-116.71548584099168,35.02997030100957,POINT (-116.71548584099168 35.02997030100957),532.6730346679688,-0.7923583984355106,0.0
-116.74846371627964,34.99843876947803,POINT (-116.74846371627964 34.99843876947803),543.9114379882812,-0.7426161888323349,45.0
-116.71548584099168,34.89933967037894,POINT (-116.71548584099168 34.89933967037894),565.9727783203125,-1.978942871088781,180.0
-116.81991577940354,34.99843876947803,POINT (-116.81991577940354 34.99843876947803),1132.739135742188,-51.4997558599409,90.0
-116.89136784252746,34.98042075146002,POINT (-116.89136784252746 34.98042075146002),991.3236694335938,-10.571797868610478,45.0
-116.73747109118364,34.89033066136993,POINT (-116.73747109118364 34.89033066136993),567.2127685546875,0.08251953125048064,90.0
-116.91884940526741,34.957898228937495,POINT (-116.91884940526741 34.957898228937495),676.546142578125,-3.3299560546791396,180.0
-116.90785678017146,35.05249282353209,POINT (-116.90785678017146 35.05249282353209),876.8685913085938,-11.94313848381922,45.0
-116.73747109118364,35.038979310018576,POINT (-116.73747109118364 35.038979310018576),520.806884765625,-0.17608642578080788,180.0
-116.84739734214351,35.02546579650506,POINT (-116.84739734214351 35.02546579650506),832.6722412109375,-17.297302246050318,0.0
-116.74296740373163,34.99843876947803,POINT (-116.74296740373163 34.99843876947803),543.8412475585938,-0.7205214193445971,315.0
-116.76495265392359,35.02997030100957,POINT (-116.76495265392359 35.02997030100957),526.2359619140625,-2.3988037109314773,0.0
-116.81991577940354,34.872312643351904,POINT (-116.81991577940354 34.872312643351904),589.01904296875,0.22576904296818315,180.0
-116.7924342166636,34.97141174245101,POINT (-116.7924342166636 34.97141174245101),712.4464111328125,-5.192810058638629,90.0
-116.75945634137561,34.98942976046902,POINT (-116.75945634137561 34.98942976046902),575.66064453125,-4.245186467349778,45.0
-116.74846371627964,34.88582615686541,POINT (-116.74846371627964 34.88582615686541),572.6851196289062,-1.757019042984997,90.0
-116.74846371627964,35.02546579650506,POINT (-116.74846371627964 35.02546579650506),533.2782592773438,-1.9529380966591137,225.0
-116.87487890488346,34.917357688396955,POINT (-116.87487890488346 34.917357688396955),594.7893676757812,-0.9918823242234814,90.0
-116.77044896647159,34.89483516587443,POINT (-116.77044896647159 34.89483516587443),569.159423828125,-0.04229736328172372,90.0
-116.92434571781541,34.9669072379465,POINT (-116.92434571781541 34.9669072379465),714.9217529296875,-2.225646972655606,90.0
-116.72647846608766,34.957898228937495,POINT (-116.72647846608766 34.957898228937495),615.304931640625,-10.408610180288342,135.0
-116.91884940526741,34.97591624695551,POINT (-116.91884940526741 34.97591624695551),755.0679321289062,-4.9866236211651005,225.0
-116.88037521743146,35.011952282991544,POINT (-116.88037521743146 35.011952282991544),1002.866577148438,-14.859586988727871,315.0
-116.84739734214351,34.94438471542397,POINT (-116.84739734214351 34.94438471542397),731.78857421875,-9.773681640687004,270.0
-116.81991577940354,34.92636669740596,POINT (-116.81991577940354 34.92636669740596),692.0274658203125,-13.057495117154716,180.0
-116.87487890488346,34.99843876947803,POINT (-116.87487890488346 34.99843876947803),1043.5244140625,-28.355773926092105,270.0
-116.71548584099168,34.99393426497353,POINT (-116.71548584099168 34.99393426497353),548.2930297851562,-0.7865005511722142,315.0
-116.83090840449954,35.043483814523086,POINT (-116.83090840449954 35.043483814523086),667.386474609375,-4.782897949206742,0.0
-116.8528936546915,34.89033066136993,POINT (-116.8528936546915 34.89033066136993),595.328125,-1.5930175781342788,90.0
-116.83090840449954,35.016456787496054,POINT (-116.83090840449954 35.016456787496054),914.0398559570312,-33.789550781632016,90.0
-116.75945634137561,35.02997030100957,POINT (-116.75945634137561 35.02997030100957),528.7130737304688,-0.9646014855703066,315.0
-116.74846371627964,34.903844174883446,POINT (-116.74846371627964 34.903844174883446),562.4842529296875,-0.9938373732447785,45.0
-116.83640471704754,34.93087120191046,POINT (-116.83640471704754 34.93087120191046),717.3248291015625,-23.0737467899487,225.0
-116.91884940526741,34.88582615686541,POINT (-116.91884940526741 34.88582615686541),664.4153442382812,-5.429310785353615,135.0
-116.83090840449954,35.02997030100957,POINT (-116.83090840449954 35.02997030100957),760.0389404296875,-11.050253426856953,315.0
-116.90236046762345,34.89933967037894,POINT (-116.90236046762345 34.89933967037894),601.883544921875,-1.9442138671826186,0.0
-116.91884940526741,34.93087120191046,POINT (-116.91884940526741 34.93087120191046),666.9603271484375,-35.942687988503565,90.0
-116.7924342166636,34.99393426497353,POINT (-116.7924342166636 34.99393426497353),728.0863037109375,-6.941467285204063,90.0
-116.74296740373163,34.957898228937495,POINT (-116.74296740373163 34.957898228937495),655.5084838867188,-4.203788232136274,135.0
-116.8693825923355,35.016456787496054,POINT (-116.8693825923355 35.016456787496054),956.1690673828125,-8.727966308571835,180.0
-116.78693790411559,34.94888921992849,POINT (-116.78693790411559 34.94888921992849),720.6764526367188,-6.432812767481716,45.0
-116.90785678017146,34.939880210919476,POINT (-116.90785678017146 34.939880210919476),637.292724609375,-2.1588092916642756,135.0
-116.89136784252746,35.02096129200055,POINT (-116.89136784252746 35.02096129200055),917.7477416992188,-2.674382641469639,315.0
-116.8419010295955,34.97141174245101,POINT (-116.8419010295955 34.97141174245101),1002.069458007812,-29.762451172131772,90.0
-116.8419010295955,35.00744777848704,POINT (-116.8419010295955 35.00744777848704),1119.593505859375,-7.744750976632125,270.0
-116.84739734214351,34.984925255964534,POINT (-116.84739734214351 34.984925255964534),1059.843017578125,-16.984252929644402,180.0
-116.89136784252746,35.02997030100957,POINT (-116.89136784252746 35.02997030100957),879.2720336914062,-7.125624211237092,45.0
-116.92984203036342,34.953393724432985,POINT (-116.92984203036342 34.953393724432985),668.21240234375,-2.02575683594603,90.0
-116.78144159156759,34.98942976046902,POINT (-116.78144159156759 34.98942976046902),665.460693359375,-6.253051757867188,90.0
-116.75945634137561,34.97591624695551,POINT (-116.75945634137561 34.97591624695551),601.4600219726562,-3.7739257812405245,0.0
-116.92984203036342,34.99393426497353,POINT (-116.92984203036342 34.99393426497353),805.9536743164062,-2.7311958667382177,225.0
-116.74296740373163,34.88582615686541,POINT (-116.74296740373163 34.88582615686541),571.1140747070312,-0.3713989257846843,90.0
-116.86388627978751,34.957898228937495,POINT (-116.86388627978751 34.957898228937495),900.7769165039062,-35.114189697376176,225.0
-116.8693825923355,35.043483814523086,POINT (-116.8693825923355 35.043483814523086),771.453857421875,-9.947712229581528,45.0
-116.84739734214351,34.903844174883446,POINT (-116.84739734214351 34.903844174883446),593.0223999023438,-1.9545898437641367,90.0
-116.83090840449954,34.903844174883446,POINT (-116.83090840449954 34.903844174883446),589.3078002929688,-0.7533583920629061,45.0
-116.78144159156759,34.91285318389245,POINT (-116.78144159156759 34.91285318389245),583.0314331054688,-1.8307530571595398,45.0
-116.73197477863563,34.99393426497353,POINT (-116.73197477863563 34.99393426497353),546.2198486328125,-0.8363037109432604,270.0
-116.80892315430755,34.89483516587443,POINT (-116.80892315430755 34.89483516587443),579.8722534179688,-0.7546372114420468,135.0
-116.76495265392359,34.89933967037894,POINT (-116.76495265392359 34.89933967037894),568.2930297851562,-0.6317749023450981,90.0
-116.74846371627964,35.00744777848704,POINT (-116.74846371627964 35.00744777848704),539.5084838867188,-0.6809095264228581,315.0
-116.8419010295955,35.05249282353209,POINT (-116.8419010295955 35.05249282353209),655.4188842773438,-4.048583984364835,0.0
-116.8693825923355,35.04798831902758,POINT (-116.8693825923355 35.04798831902758),742.146484375,-5.6411852961505975,45.0
-116.90236046762345,34.88582615686541,POINT (-116.90236046762345 34.88582615686541),681.041015625,-7.68241921939063,225.0
-116.72098215353965,34.93087120191046,POINT (-116.72098215353965 34.93087120191046),584.8209838867188,-4.099739390208082,45.0
-116.90785678017146,34.953393724432985,POINT (-116.90785678017146 34.953393724432985),677.2111206054688,-3.5930106094984,225.0
-116.92984203036342,35.034474805514066,POINT (-116.92984203036342 35.034474805514066),930.8507080078125,-4.2282104492081345,180.0
-116.86388627978751,34.939880210919476,POINT (-116.86388627978751 34.939880210919476),641.4231567382812,-3.107788085929697,180.0
-116.81441946685555,35.00744777848704,POINT (-116.81441946685555 35.00744777848704),880.7847900390625,-17.286315918123137,90.0
-116.91335309271942,35.02096129200055,POINT (-116.91335309271942 35.02096129200055),955.517578125,-9.21154785163588,270.0
-116.8693825923355,34.962402733442005,POINT (-116.8693825923355 34.962402733442005),851.4278564453125,-27.596191406427305,270.0
-116.75396002882763,34.88582615686541,POINT (-116.75396002882763 34.88582615686541),572.9253540039062,-0.8026733398417347,0.0
-116.7924342166636,35.011952282991544,POINT (-116.7924342166636 35.011952282991544),706.4675903320312,-15.581542968878,90.0
-116.78693790411559,35.00294327398254,POINT (-116.78693790411559 35.00294327398254),667.3770141601562,-4.463500976610485,90.0
-116.7924342166636,34.93087120191046,POINT (-116.7924342166636 34.93087120191046),800.4722900390625,-28.779968261646488,0.0
-116.80342684175955,34.94438471542397,POINT (-116.80342684175955 34.94438471542397),907.06689453125,-33.71313476554035,0.0
-116.82541209195153,35.00294327398254,POINT (-116.82541209195153 35.00294327398254),1241.88427734375,-27.988159179617682,180.0
-116.80342684175955,34.917357688396955,POINT (-116.80342684175955 34.917357688396955),638.0150146484375,-22.806762695255237,180.0
-116.83640471704754,34.9669072379465,POINT (-116.83640471704754 34.9669072379465),905.9739379882812,-9.376080438812304,135.0
-116.79793052921158,35.00294327398254,POINT (-116.79793052921158 35.00294327398254),749.8360595703125,-12.392798185549045,135.0
-116.81441946685555,34.93087120191046,POINT (-116.81441946685555 34.93087120191046),929.960205078125,-67.79833984357977,180.0
-116.90236046762345,35.02096129200055,POINT (-116.90236046762345 35.02096129200055),978.1697998046875,-14.355557698069257,45.0
-116.86388627978751,34.92636669740596,POINT (-116.86388627978751 34.92636669740596),601.9618530273438,-1.8333740234328968,180.0
-116.7924342166636,34.872312643351904,POINT (-116.7924342166636 34.872312643351904),583.564453125,0.09161376953185416,90.0
-116.8583899672395,34.917357688396955,POINT (-116.8583899672395 34.917357688396955),593.5831298828125,-0.4240104092052003,135.0
-116.89136784252746,34.88582615686541,POINT (-116.89136784252746 34.88582615686541),649.0904541015625,-20.853454590036584,90.0
-116.8419010295955,34.87681714785641,POINT (-116.8419010295955 34.87681714785641),588.4926147460938,-0.30316162109298883,180.0
-116.78144159156759,35.02096129200055,POINT (-116.78144159156759 35.02096129200055),625.1613159179688,-4.4733276367543855,90.0
-116.89136784252746,34.99843876947803,POINT (-116.89136784252746 34.99843876947803),980.9555053710938,-21.735961914007927,0.0
-116.79793052921158,35.02096129200055,POINT (-116.79793052921158 35.02096129200055),725.0084838867188,-22.813398850507177,45.0
-116.83640471704754,34.98042075146002,POINT (-116.83640471704754 34.98042075146002),1053.254760742188,-29.095768707463737,135.0
-116.72647846608766,34.984925255964534,POINT (-116.72647846608766 34.984925255964534),549.2611694335938,-1.0236206054661798,0.0
-116.73197477863563,35.043483814523086,POINT (-116.73197477863563 35.043483814523086),521.2330322265625,-0.5016479492199991,270.0
-116.75945634137561,34.957898228937495,POINT (-116.75945634137561 34.957898228937495),650.1588745117188,-1.2772802371530425,135.0
-116.88587152997947,34.88582615686541,POINT (-116.88587152997947 34.88582615686541),603.8716430664062,-0.983701710182164,135.0
-116.84739734214351,35.011952282991544,POINT (-116.84739734214351 35.011952282991544),1150.116333007812,-77.16299178210942,45.0
-116.8693825923355,34.94438471542397,POINT (-116.8693825923355 34.94438471542397),658.7409057617188,-8.600402832009655,180.0
-116.74846371627964,34.89033066136993,POINT (-116.74846371627964 34.89033066136993),574.8687744140625,-1.0715311297654488,225.0
-116.92434571781541,34.90834867938795,POINT (-116.92434571781541 34.90834867938795),663.0120239257812,-14.191589355515024,90.0
-116.89686415507545,34.953393724432985,POINT (-116.89686415507545 34.953393724432985),671.7855834960938,-3.312377929679183,180.0
-116.87487890488346,34.98942976046902,POINT (-116.87487890488346 34.98942976046902),979.392822265625,-1.3195164803477921,225.0
-116.73747109118364,35.02997030100957,POINT (-116.73747109118364 35.02997030100957),529.9960327148438,-2.6193898604616095,45.0
-116.8693825923355,34.89933967037894,POINT (-116.8693825923355 34.89933967037894),598.2279663085938,-0.11614990234345837,180.0
-116.80892315430755,35.02997030100957,POINT (-116.80892315430755 35.02997030100957),699.333740234375,-12.06343899130058,45.0
-116.74846371627964,35.00294327398254,POINT (-116.74846371627964 35.00294327398254),541.1749267578125,0.07373061201585732,315.0
-116.80342684175955,35.043483814523086,POINT (-116.80342684175955 35.043483814523086),598.2427978515625,-4.188667819217289,45.0
-116.84739734214351,34.89933967037894,POINT (-116.84739734214351 34.89933967037894),593.1979370117188,-0.8414306640642956,270.0
-116.91335309271942,35.016456787496054,POINT (-116.91335309271942 35.016456787496054),1013.250427246094,-39.62605359851964,315.0
-116.72647846608766,34.91285318389245,POINT (-116.72647846608766 34.91285318389245),556.0733642578125,-0.5030507836164707,135.0
-116.78144159156759,35.04798831902758,POINT (-116.78144159156759 35.04798831902758),541.4060668945312,-3.964729396454969,45.0
-116.8583899672395,34.94438471542397,POINT (-116.8583899672395 34.94438471542397),680.6641845703125,-8.44354248044755,180.0
-116.81441946685555,34.89483516587443,POINT (-116.81441946685555 34.89483516587443),581.440185546875,-0.7645278467823949,45.0
-116.80342684175955,35.02997030100957,POINT (-116.80342684175955 35.02997030100957),660.7534790039062,-5.024780273424883,0.0
-116.86388627978751,35.043483814523086,POINT (-116.86388627978751 35.043483814523086),762.3392944335938,-5.713023812994546,315.0
-116.74296740373163,34.939880210919476,POINT (-116.74296740373163 34.939880210919476),591.5513916015625,-2.424799986973094,135.0
-116.71548584099168,34.89483516587443,POINT (-116.71548584099168 34.89483516587443),562.5712280273438,-1.0138549804662045,0.0
-116.88587152997947,35.038979310018576,POINT (-116.88587152997947 35.038979310018576),855.83251953125,-11.094421386690895,0.0
-116.91884940526741,35.038979310018576,POINT (-116.91884940526741 35.038979310018576),962.6025390625,-4.898559570363035,270.0
-116.86388627978751,34.94438471542397,POINT (-116.86388627978751 34.94438471542397),693.8696899414062,-26.7567749025135,270.0
-116.89136784252746,35.016456787496054,POINT (-116.89136784252746 35.016456787496054),939.6177368164062,-7.172729492169491,0.0
-116.78144159156759,34.917357688396955,POINT (-116.78144159156759 34.917357688396955),589.6133422851562,-3.424859089064547,135.0
-116.88587152997947,34.90834867938795,POINT (-116.88587152997947 34.90834867938795),595.621826171875,-0.45050136057831947,45.0
-116.72098215353965,34.99843876947803,POINT (-116.72098215353965 34.99843876947803),545.9058227539062,-1.119875222544233,315.0
-116.72098215353965,34.984925255964534,POINT (-116.72098215353965 34.984925255964534),550.5072021484375,-1.1656494140635474,270.0
-116.81991577940354,35.04798831902758,POINT (-116.81991577940354 35.04798831902758),626.6080322265625,-4.216377835470699,45.0
-116.87487890488346,35.034474805514066,POINT (-116.87487890488346 35.034474805514066),872.763671875,-16.219848632802318,90.0
-116.92434571781541,34.98042075146002,POINT (-116.92434571781541 34.98042075146002),777.1893310546875,-7.1893310546694495,180.0
-116.91884940526741,34.935375706414966,POINT (-116.91884940526741 34.935375706414966),631.7238159179688,-1.2038574218719773,180.0
-116.75945634137561,35.00294327398254,POINT (-116.75945634137561 35.00294327398254),553.6647338867188,-2.5592651367462635,90.0
-116.71548584099168,34.90834867938795,POINT (-116.71548584099168 34.90834867938795),553.7383422851562,-0.18017613012155523,45.0
-116.79793052921158,34.92186219290146,POINT (-116.79793052921158 34.92186219290146),694.3377075195312,-26.938668516930438,135.0
-116.8583899672395,34.89933967037894,POINT (-116.8583899672395 34.89933967037894),595.24267578125,-1.2857666015652436,90.0
-116.78144159156759,34.957898228937495,POINT (-116.78144159156759 34.957898228937495),684.2033081054688,-3.3814086914068917,90.0
-116.88587152997947,34.903844174883446,POINT (-116.88587152997947 34.903844174883446),598.1076049804688,-0.5493174697047846,315.0
-116.84739734214351,34.935375706414966,POINT (-116.84739734214351 34.935375706414966),682.7727661132812,-17.453823592884955,225.0
-116.86388627978751,34.99393426497353,POINT (-116.86388627978751 34.99393426497353),1047.981567382812,-24.988879105949984,315.0
-116.88587152997947,34.97141174245101,POINT (-116.88587152997947 34.97141174245101),934.6926879882812,-12.130126953094544,0.0
-116.79793052921158,35.02546579650506,POINT (-116.79793052921158 35.02546579650506),660.9285888671875,-5.386118872953798,45.0
-116.71548584099168,34.99843876947803,POINT (-116.71548584099168 34.99843876947803),548.37451171875,-1.6812744140809446,270.0
-116.87487890488346,34.87681714785641,POINT (-116.87487890488346 34.87681714785641),596.3739013671875,-0.8550398502746397,135.0
-116.77044896647159,34.99843876947803,POINT (-116.77044896647159 34.99843876947803),601.4653930664062,-4.882080078178559,90.0
-116.72647846608766,34.99393426497353,POINT (-116.72647846608766 34.99393426497353),547.3029174804688,-1.0955810546847493,0.0
-116.72098215353965,35.02997030100957,POINT (-116.72098215353965 35.02997030100957),533.6881103515625,-2.163700497561843,315.0
-116.75396002882763,34.957898228937495,POINT (-116.75396002882763 34.957898228937495),651.2282104492188,-2.9067326427188083,225.0
-116.83090840449954,34.97591624695551,POINT (-116.83090840449954 34.97591624695551),921.0748901367188,-11.311745620711747,135.0
-116.81441946685555,34.917357688396955,POINT (-116.81441946685555 34.917357688396955),612.8482055664062,-5.322133246275379,225.0
-116.83090840449954,34.88132165236091,POINT (-116.83090840449954 34.88132165236091),587.738525390625,-2.172790527338295,0.0
-116.84739734214351,34.93087120191046,POINT (-116.84739734214351 34.93087120191046),632.678466796875,-4.430289266230955,225.0
-116.77044896647159,34.984925255964534,POINT (-116.77044896647159 34.984925255964534),645.0621337890625,-26.38622067021366,45.0
-116.8419010295955,34.903844174883446,POINT (-116.8419010295955 34.903844174883446),591.346435546875,-0.22473144531193573,180.0
-116.77044896647159,34.94438471542397,POINT (-116.77044896647159 34.94438471542397),658.0234375,-7.966720393601934,225.0
-116.88587152997947,34.984925255964534,POINT (-116.88587152997947 34.984925255964534),959.4742431640625,-7.180725097638222,0.0
-116.90785678017146,34.90834867938795,POINT (-116.90785678017146 34.90834867938795),599.4759521484375,-0.5734241826768113,135.0
-116.81441946685555,35.00294327398254,POINT (-116.81441946685555 35.00294327398254),903.8784790039062,-14.309509277497584,90.0
-116.72098215353965,34.90834867938795,POINT (-116.72098215353965 34.90834867938795),554.8607788085938,-0.2771606445305541,180.0
-116.80892315430755,34.98042075146002,POINT (-116.80892315430755 34.98042075146002),1043.403686523438,-47.662475586249556,90.0
-116.81991577940354,34.97141174245101,POINT (-116.81991577940354 34.97141174245101),854.6387939453125,-4.072379791651459,135.0
-116.8528936546915,34.92636669740596,POINT (-116.8528936546915 34.92636669740596),606.2249145507812,-2.6364084660494007,225.0
-116.91335309271942,35.00744777848704,POINT (-116.91335309271942 35.00744777848704),892.3381958007812,-18.280395507766602,180.0
-116.88037521743146,34.939880210919476,POINT (-116.88037521743146 34.939880210919476),615.6206665039062,-2.4747876830396205,225.0
-116.78144159156759,35.043483814523086,POINT (-116.78144159156759 35.043483814523086),552.67431640625,-4.139534422821265,45.0
-116.88587152997947,34.872312643351904,POINT (-116.88587152997947 34.872312643351904),599.0143432617188,-0.5649403138495562,135.0
-116.72647846608766,34.92186219290146,POINT (-116.72647846608766 34.92186219290146),568.32421875,-1.0653707162370047,315.0
-116.91335309271942,34.99843876947803,POINT (-116.91335309271942 34.99843876947803),854.927734375,-2.782409667999275,270.0
-116.78144159156759,35.00294327398254,POINT (-116.78144159156759 35.00294327398254),655.4954223632812,-11.001708984347378,0.0
-116.73197477863563,34.962402733442005,POINT (-116.73197477863563 34.962402733442005),633.0926513671875,-7.009263744755111,135.0
-116.88037521743146,34.90834867938795,POINT (-116.88037521743146 34.90834867938795),596.2986450195312,-0.6588757874871912,45.0
-116.91335309271942,34.957898228937495,POINT (-116.91335309271942 34.957898228937495),681.0196533203125,-2.382141113275269,180.0
-116.92984203036342,34.98942976046902,POINT (-116.92984203036342 34.98942976046902),800.128662109375,-3.7298511547274886,225.0
-116.75945634137561,34.92636669740596,POINT (-116.75945634137561 34.92636669740596),576.7314453125,-1.9030724845797038,135.0
-116.8583899672395,34.872312643351904,POINT (-116.8583899672395 34.872312643351904),597.2045288085938,-5.279062942422522,315.0
-116.74296740373163,34.90834867938795,POINT (-116.74296740373163 34.90834867938795),560.6705932617188,-1.0509033203159266,90.0
-116.84739734214351,34.89483516587443,POINT (-116.84739734214351 34.89483516587443),593.4275512695312,-0.2371215820339057,90.0
-116.92984203036342,34.9669072379465,POINT (-116.92984203036342 34.9669072379465),730.8328857421875,-6.9662000413450915,45.0
-116.83090840449954,34.939880210919476,POINT (-116.83090840449954 34.939880210919476),810.0053100585938,-42.8719872042311,225.0
-116.73197477863563,35.034474805514066,POINT (-116.73197477863563 35.034474805514066),525.9725341796875,-0.8437516414146192,315.0
-116.72098215353965,34.88582615686541,POINT (-116.72098215353965 34.88582615686541),566.228515625,-1.211061913301278,45.0
-116.7924342166636,35.00294327398254,POINT (-116.7924342166636 35.00294327398254),713.59521484375,-17.870361328317117,90.0
-116.78144159156759,34.89483516587443,POINT (-116.78144159156759 34.89483516587443),572.0921630859375,-0.06774915455280683,45.0
-116.89136784252746,34.9669072379465,POINT (-116.89136784252746 34.9669072379465),789.0656127929688,-11.712867896534496,225.0
-116.78144159156759,34.97591624695551,POINT (-116.78144159156759 34.97591624695551),669.1565551757812,-4.901845953697158,225.0
-116.73197477863563,35.00744777848704,POINT (-116.73197477863563 35.00744777848704),540.3775634765625,-1.2431640624968787,0.0
-116.75396002882763,34.903844174883446,POINT (-116.75396002882763 34.903844174883446),562.3101806640625,-0.38452148437403455,180.0
-116.83640471704754,34.94438471542397,POINT (-116.83640471704754 34.94438471542397),776.88427734375,-28.078979492117,180.0
